| theta_a_raw | theta_g_raw | theta_a | theta_g | theta_f |
|       0.044 |       0.200 |   0.034 |   0.016 |   0.050 |
|       0.044 |       0.200 |   0.035 |   0.015 |   0.050 |
|       0.043 |       0.200 |   0.035 |   0.015 |   0.050 |
|       0.044 |       0.200 |   0.035 |   0.015 |   0.050 |
|       0.044 |       0.200 |   0.035 |   0.015 |   0.050 |
|       0.043 |       0.200 |   0.035 |   0.014 |   0.050 |
|       0.045 |       0.200 |   0.036 |   0.014 |   0.050 |
|       0.045 |       0.200 |   0.036 |   0.014 |   0.050 |
|       0.042 |       0.200 |   0.036 |   0.014 |   0.050 |
|       0.044 |       0.201 |   0.036 |   0.014 |   0.050 |
|       0.048 |       0.201 |   0.036 |   0.014 |   0.050 |
|       0.040 |       0.201 |   0.036 |   0.013 |   0.050 |
|       0.044 |       0.201 |   0.037 |   0.013 |   0.050 |
|       0.043 |       0.201 |   0.037 |   0.013 |   0.050 |
|       0.046 |       0.201 |   0.037 |   0.013 |   0.050 |
|       0.044 |       0.201 |   0.037 |   0.013 |   0.050 |
|       0.045 |       0.201 |   0.037 |   0.013 |   0.050 |
|       0.048 |       0.201 |   0.037 |   0.012 |   0.050 |
|       0.042 |       0.201 |   0.037 |   0.012 |   0.050 |
|       0.044 |       0.201 |   0.038 |   0.012 |   0.050 |
|       0.038 |       0.202 |   0.038 |   0.012 |   0.050 |
|       0.040 |       0.202 |   0.038 |   0.012 |   0.049 |
|       0.038 |       0.202 |   0.038 |   0.012 |   0.049 |
|       0.041 |       0.202 |   0.038 |   0.012 |   0.049 |
|       0.044 |       0.202 |   0.038 |   0.012 |   0.049 |
|       0.045 |       0.202 |   0.038 |   0.011 |   0.049 |
|       0.043 |       0.202 |   0.038 |   0.011 |   0.049 |
|       0.042 |       0.202 |   0.038 |   0.011 |   0.049 |
|       0.039 |       0.202 |   0.038 |   0.011 |   0.049 |
|       0.037 |       0.202 |   0.038 |   0.011 |   0.049 |
|       0.048 |       0.202 |   0.038 |   0.010 |   0.049 |
|       0.045 |       0.202 |   0.038 |   0.010 |   0.049 |
|       0.048 |       0.202 |   0.039 |   0.010 |   0.049 |
|       0.051 |       0.202 |   0.039 |   0.010 |   0.049 |
|       0.044 |       0.202 |   0.039 |   0.009 |   0.048 |
|       0.042 |       0.202 |   0.039 |   0.009 |   0.048 |
|       0.030 |       0.201 |   0.039 |   0.008 |   0.047 |
|       0.048 |       0.201 |   0.039 |   0.007 |   0.047 |
|       0.062 |       0.200 |   0.040 |   0.007 |   0.046 |
|       0.054 |       0.200 |   0.040 |   0.007 |   0.046 |
|       0.042 |       0.200 |   0.040 |   0.006 |   0.046 |
|       0.050 |       0.199 |   0.040 |   0.006 |   0.046 |
|       0.037 |       0.199 |   0.040 |   0.005 |   0.045 |
|       0.030 |       0.199 |   0.040 |   0.005 |   0.044 |
|       0.038 |       0.198 |   0.040 |   0.004 |   0.044 |
|       0.037 |       0.197 |   0.040 |   0.003 |   0.043 |
|       0.040 |       0.196 |   0.040 |   0.002 |   0.042 |
|       0.034 |       0.196 |   0.040 |   0.001 |   0.041 |
|       0.035 |       0.195 |   0.039 |   0.001 |   0.040 |
|       0.030 |       0.194 |   0.039 |  -0.000 |   0.039 |
|       0.032 |       0.193 |   0.039 |  -0.001 |   0.038 |
|       0.029 |       0.192 |   0.039 |  -0.002 |   0.037 |
|       0.019 |       0.191 |   0.039 |  -0.004 |   0.035 |
|       0.020 |       0.189 |   0.038 |  -0.005 |   0.033 |
|       0.023 |       0.188 |   0.038 |  -0.006 |   0.032 |
|       0.025 |       0.187 |   0.038 |  -0.007 |   0.030 |
|       0.015 |       0.186 |   0.037 |  -0.008 |   0.029 |
|       0.018 |       0.185 |   0.037 |  -0.008 |   0.028 |
|       0.020 |       0.185 |   0.036 |  -0.009 |   0.028 |
|       0.001 |       0.184 |   0.036 |  -0.009 |   0.027 |
|      -0.007 |       0.184 |   0.035 |  -0.009 |   0.026 |
|       0.000 |       0.185 |   0.034 |  -0.008 |   0.026 |
|      -0.000 |       0.185 |   0.034 |  -0.008 |   0.026 |
|       0.002 |       0.186 |   0.033 |  -0.007 |   0.026 |
|       0.023 |       0.186 |   0.033 |  -0.006 |   0.027 |
|       0.033 |       0.187 |   0.033 |  -0.005 |   0.027 |
|       0.030 |       0.187 |   0.033 |  -0.005 |   0.028 |
|       0.055 |       0.188 |   0.033 |  -0.005 |   0.029 |
|       0.039 |       0.188 |   0.033 |  -0.004 |   0.029 |
|       0.010 |       0.188 |   0.033 |  -0.004 |   0.029 |
|       0.012 |       0.188 |   0.032 |  -0.004 |   0.029 |
|       0.022 |       0.188 |   0.032 |  -0.004 |   0.028 |
|       0.022 |       0.188 |   0.032 |  -0.004 |   0.028 |
|       0.014 |       0.188 |   0.032 |  -0.004 |   0.027 |
|       0.012 |       0.187 |   0.031 |  -0.004 |   0.027 |
|       0.007 |       0.187 |   0.031 |  -0.004 |   0.026 |
|       0.022 |       0.187 |   0.031 |  -0.004 |   0.026 |
|       0.018 |       0.187 |   0.030 |  -0.005 |   0.026 |
|       0.018 |       0.186 |   0.030 |  -0.005 |   0.025 |
|       0.018 |       0.186 |   0.030 |  -0.005 |   0.025 |
|       0.007 |       0.186 |   0.029 |  -0.005 |   0.024 |
|       0.003 |       0.186 |   0.029 |  -0.005 |   0.024 |
|       0.008 |       0.185 |   0.028 |  -0.005 |   0.023 |
|       0.014 |       0.185 |   0.028 |  -0.006 |   0.022 |
|      -0.033 |       0.185 |   0.027 |  -0.006 |   0.021 |
|      -0.142 |       0.185 |   0.024 |  -0.005 |   0.018 |
|       0.150 |       0.186 |   0.026 |  -0.005 |   0.021 |
|       0.031 |       0.186 |   0.026 |  -0.004 |   0.022 |
|       0.021 |       0.186 |   0.026 |  -0.004 |   0.022 |
|       0.043 |       0.186 |   0.026 |  -0.005 |   0.022 |
|      -0.004 |       0.186 |   0.026 |  -0.004 |   0.022 |
|       0.034 |       0.186 |   0.026 |  -0.004 |   0.022 |
|       0.032 |       0.184 |   0.026 |  -0.005 |   0.021 |
|      -0.017 |       0.183 |   0.025 |  -0.007 |   0.018 |
|       0.018 |       0.182 |   0.025 |  -0.007 |   0.018 |
|       0.052 |       0.182 |   0.026 |  -0.008 |   0.018 |
|       0.028 |       0.181 |   0.026 |  -0.009 |   0.017 |
|       0.002 |       0.180 |   0.025 |  -0.009 |   0.016 |
|       0.005 |       0.179 |   0.025 |  -0.010 |   0.015 |
|       0.018 |       0.178 |   0.025 |  -0.011 |   0.014 |
|       0.000 |       0.177 |   0.024 |  -0.012 |   0.012 |
|      -0.013 |       0.176 |   0.023 |  -0.012 |   0.011 |
|      -0.017 |       0.175 |   0.023 |  -0.013 |   0.009 |
|      -0.013 |       0.174 |   0.022 |  -0.014 |   0.008 |
|      -0.018 |       0.173 |   0.021 |  -0.014 |   0.007 |
|      -0.029 |       0.173 |   0.020 |  -0.015 |   0.005 |
|      -0.016 |       0.172 |   0.019 |  -0.015 |   0.005 |
|      -0.021 |       0.172 |   0.019 |  -0.015 |   0.004 |
|      -0.014 |       0.172 |   0.018 |  -0.015 |   0.003 |
|       0.004 |       0.172 |   0.018 |  -0.014 |   0.003 |
|       0.005 |       0.171 |   0.017 |  -0.014 |   0.003 |
|       0.001 |       0.171 |   0.017 |  -0.014 |   0.003 |
|       0.011 |       0.171 |   0.017 |  -0.014 |   0.003 |
|       0.012 |       0.171 |   0.017 |  -0.014 |   0.003 |
|       0.004 |       0.171 |   0.017 |  -0.014 |   0.003 |
|      -0.000 |       0.170 |   0.016 |  -0.014 |   0.002 |
|      -0.002 |       0.170 |   0.016 |  -0.014 |   0.001 |
|       0.000 |       0.169 |   0.016 |  -0.015 |   0.001 |
|      -0.003 |       0.168 |   0.015 |  -0.016 |  -0.001 |
|      -0.002 |       0.167 |   0.015 |  -0.017 |  -0.002 |
|       0.014 |       0.165 |   0.015 |  -0.018 |  -0.003 |
|      -0.001 |       0.164 |   0.014 |  -0.018 |  -0.004 |
|      -0.032 |       0.164 |   0.014 |  -0.018 |  -0.004 |
|      -0.021 |       0.164 |   0.013 |  -0.018 |  -0.005 |
|      -0.051 |       0.162 |   0.012 |  -0.019 |  -0.007 |
|      -0.042 |       0.161 |   0.011 |  -0.020 |  -0.009 |
|      -0.030 |       0.160 |   0.010 |  -0.020 |  -0.010 |
|      -0.031 |       0.159 |   0.009 |  -0.021 |  -0.012 |
|      -0.019 |       0.159 |   0.008 |  -0.021 |  -0.013 |
|      -0.013 |       0.158 |   0.008 |  -0.022 |  -0.014 |
|      -0.026 |       0.157 |   0.007 |  -0.022 |  -0.014 |
|      -0.040 |       0.157 |   0.006 |  -0.022 |  -0.015 |
|      -0.057 |       0.157 |   0.005 |  -0.021 |  -0.016 |
|      -0.058 |       0.157 |   0.004 |  -0.021 |  -0.017 |
|      -0.042 |       0.157 |   0.003 |  -0.021 |  -0.018 |
|      -0.038 |       0.157 |   0.002 |  -0.020 |  -0.018 |
|      -0.037 |       0.157 |   0.001 |  -0.020 |  -0.018 |
|      -0.033 |       0.157 |   0.001 |  -0.019 |  -0.019 |
|      -0.032 |       0.157 |  -0.000 |  -0.018 |  -0.018 |
|      -0.032 |       0.158 |  -0.001 |  -0.018 |  -0.018 |
|      -0.035 |       0.158 |  -0.001 |  -0.017 |  -0.018 |
|      -0.027 |       0.159 |  -0.002 |  -0.016 |  -0.017 |
|      -0.020 |       0.160 |  -0.002 |  -0.015 |  -0.017 |
|      -0.024 |       0.160 |  -0.003 |  -0.014 |  -0.016 |
|      -0.027 |       0.161 |  -0.003 |  -0.013 |  -0.016 |
|      -0.036 |       0.162 |  -0.004 |  -0.012 |  -0.016 |
|      -0.041 |       0.162 |  -0.005 |  -0.011 |  -0.015 |
|      -0.034 |       0.163 |  -0.005 |  -0.010 |  -0.015 |
|      -0.010 |       0.164 |  -0.005 |  -0.008 |  -0.014 |
|      -0.008 |       0.166 |  -0.005 |  -0.007 |  -0.012 |
|      -0.015 |       0.166 |  -0.006 |  -0.006 |  -0.012 |
|      -0.020 |       0.167 |  -0.006 |  -0.005 |  -0.011 |
|      -0.021 |       0.168 |  -0.006 |  -0.004 |  -0.010 |
|      -0.022 |       0.169 |  -0.006 |  -0.004 |  -0.010 |
|      -0.018 |       0.169 |  -0.007 |  -0.003 |  -0.010 |
|       0.003 |       0.170 |  -0.006 |  -0.002 |  -0.009 |
|       0.009 |       0.170 |  -0.006 |  -0.002 |  -0.008 |
|       0.001 |       0.170 |  -0.006 |  -0.002 |  -0.008 |
|      -0.002 |       0.170 |  -0.006 |  -0.002 |  -0.008 |
|      -0.008 |       0.170 |  -0.006 |  -0.002 |  -0.008 |
|      -0.013 |       0.170 |  -0.006 |  -0.002 |  -0.008 |
|      -0.007 |       0.170 |  -0.006 |  -0.002 |  -0.008 |
|      -0.012 |       0.170 |  -0.006 |  -0.002 |  -0.008 |
|      -0.019 |       0.170 |  -0.006 |  -0.002 |  -0.009 |
|      -0.019 |       0.169 |  -0.007 |  -0.002 |  -0.009 |
|      -0.025 |       0.170 |  -0.007 |  -0.002 |  -0.009 |
|      -0.024 |       0.170 |  -0.007 |  -0.002 |  -0.009 |
|      -0.017 |       0.170 |  -0.008 |  -0.002 |  -0.010 |
|      -0.014 |       0.170 |  -0.008 |  -0.002 |  -0.010 |
|      -0.018 |       0.170 |  -0.008 |  -0.002 |  -0.010 |
|      -0.016 |       0.170 |  -0.008 |  -0.002 |  -0.010 |
|      -0.025 |       0.170 |  -0.008 |  -0.001 |  -0.010 |
|      -0.028 |       0.170 |  -0.009 |  -0.001 |  -0.010 |
|      -0.023 |       0.170 |  -0.009 |  -0.001 |  -0.010 |
|      -0.020 |       0.170 |  -0.009 |  -0.001 |  -0.010 |
|      -0.014 |       0.170 |  -0.009 |  -0.001 |  -0.010 |
|      -0.012 |       0.171 |  -0.009 |  -0.001 |  -0.010 |
|      -0.014 |       0.170 |  -0.010 |  -0.001 |  -0.010 |
|      -0.022 |       0.170 |  -0.010 |  -0.001 |  -0.011 |
|      -0.026 |       0.170 |  -0.010 |  -0.001 |  -0.011 |
|      -0.026 |       0.171 |  -0.010 |  -0.001 |  -0.011 |
|      -0.020 |       0.171 |  -0.011 |  -0.000 |  -0.011 |
|      -0.023 |       0.171 |  -0.011 |   0.000 |  -0.011 |
|      -0.021 |       0.172 |  -0.011 |   0.001 |  -0.011 |
|      -0.024 |       0.172 |  -0.011 |   0.001 |  -0.010 |
|      -0.025 |       0.173 |  -0.012 |   0.002 |  -0.010 |
|      -0.034 |       0.174 |  -0.012 |   0.002 |  -0.010 |
|      -0.034 |       0.174 |  -0.013 |   0.003 |  -0.009 |
|      -0.033 |       0.175 |  -0.013 |   0.004 |  -0.009 |
|      -0.024 |       0.176 |  -0.013 |   0.005 |  -0.008 |
|      -0.014 |       0.177 |  -0.013 |   0.006 |  -0.008 |
|      -0.005 |       0.178 |  -0.013 |   0.006 |  -0.007 |
|      -0.001 |       0.179 |  -0.013 |   0.007 |  -0.006 |
|      -0.002 |       0.180 |  -0.013 |   0.008 |  -0.005 |
|      -0.004 |       0.180 |  -0.012 |   0.008 |  -0.004 |
|      -0.007 |       0.181 |  -0.012 |   0.009 |  -0.004 |
|       0.002 |       0.181 |  -0.012 |   0.009 |  -0.003 |
|      -0.002 |       0.182 |  -0.012 |   0.009 |  -0.003 |
|      -0.012 |       0.182 |  -0.012 |   0.009 |  -0.002 |
|      -0.016 |       0.183 |  -0.012 |   0.010 |  -0.002 |
|      -0.015 |       0.183 |  -0.012 |   0.010 |  -0.002 |
